product_id,product_name,recipe_score,saudi_importance,matched_ingredient
17185,Bathroom cleaner with lavender,0.0,low,
22420,أرم اند هامر بيكربونات الصودا لتنظيف الاحواض والحمام 907 Gram,0.0,low,
24563,Al Shami Ginger Honey Herb 15 Bags,73.8,very_high,honey
78,حدائق كاليفورنيا تونا قطع فاتحة 160 جرام,0.0,low,
674,بون بوفيه فراولة مجمد 400 جرام,0.0,low,
1788,Almarai Cream Cheese Spread (Jar) - 900g,76.5,very_high,cheese
1986,Seven Spices Chicken Stock Cubes,85.5,very_high,chicken
2924,Goody Smooth Peanut Butter,62.400000000000006,high,butter
4502,80176800,0.0,low,
4557,هوت اند كرسبي Burger دجاج 1ك,85.5,very_high,chicken
4578,الخضار فجل احمر,0.0,low,
5701,الخضار جزر,60.0,high,carrots
6042,الساقية طحينة سائلة فاخرة 1 كجم,60.0,high,tahini
7513,اولويز حساس كبير -72فوطة,0.0,low,
8546,Rayhan Corn Flour (Cornstarch) - 100g,22.0,low,corn_starch
9317,سمن الشوكة والملعقة450جم,79.2,very_high,ghee
10006,سين توت ازرق مجمد 330 جرام,0.0,low,
10546,عافية ملح بحري طبيعي700جرام,92.0,critical,salt
12864,كواليكو مسحب ناجت الدجاج 1كجم,85.5,very_high,chicken
12868,كواليكو هوم ستايل نجت حار 700جم,0.0,low,
14387,Mathaq Matbakhi Saudi Kabsa Spices - 150g,0.0,low,
15345,ندى زبادي يوناني توت ازرق قليل الدسم 2+1مجانا 160جم,88.0,critical,yogurt
15421,Nestlé Nesquik Chocolate Cereal 375g,60.0,high,chocolate
17074,نيدو الاساسي 1200جم,0.0,low,
17341,Hot & Crispy Beef Burger,76.5,very_high,beef
17505,Dynamite Sauce,0.0,low,
18046,الربيع شاي اسود ناعم الأقوى 100+20 كيس مجانا,90.0,critical,tea
18179,Pride Light Cooked Cheddar Cheese,76.5,very_high,cheese
18451,Acorsa Sliced Green Olives - 950g,0.0,low,
18542,الخضار فاصوليا خضراء,37.199999999999996,medium,green_beans
19068,Oreo Chocolate Creme Biscuits,60.0,high,chocolate
19438,دوفت قفازات شفاف بدون بودر مقاس M,0.0,low,
19560,سنابل الكرم عدس احمر تركي 400جم,81.0,very_high,lentils
19857,Pantene Pro-V Sheer Volume / Extra Thick Shampoo - 375ml,0.0,low,
20165,Almarai cream cheese squares,76.5,very_high,cheese
20550,Acorsa Sliced Black Olives - 950g,0.0,low,
20620,ديلمونت قطع اناناس 570 جرام,0.0,low,
21064,برايد جبنة موزاريلا مكس مع الشيدرمبشور 900جم,57.6,high,bananas
21458,امريكانا لب جوافة,0.0,low,
22342,ماليزيانا Milk مكثف 390جم,85.0,critical,milk
23057,موفور بطاطس بلجيكي 2.5 كجم,72.0,very_high,potatoes
23215,بون بوفيه ملوخية مخروطة مجمدة 400 جرام,0.0,low,
1049,Tang Mango Drink Powder – 2kg,34.8,medium,mango
2136,المراعي لبن زبادي طازج 170جم,88.0,critical,yogurt
6082,Green Plains Sweet Smoked Paprika - 80g,0.0,low,
11144,فرشلي زبدة الفول السوداني 510 جم,62.400000000000006,high,butter
14645,White Oats - 400g,72.0,very_high,oats
15508,نسكافيه كلاسيك 2في1 6×11.7جم,0.0,low,
19848,داري جبنة موزاريلا مبشور 900 جم,57.6,high,bananas
21118,Baraka Virgin Olive Oil - 2L,64.0,high,olive_oil
23996,ديرة غوار كنافة فاخرة 500 جم,0.0,low,
27162,ريحانة جبنة شيدر 1800 جم,76.5,very_high,cheese
7277,Scented Talc Body Powder 125g Romantic,0.0,low,
11711,فيرزاسكا معطر مفروشات نسيم الربيع 400 مل,0.0,low,
13354,La Roche-Posay Effaclar Mat - Mattifying Moisturizer - 40ml,0.0,low,
13666,Lotex Sayidati Incense,0.0,low,
13788,لوكا كريم الاساس - 03 ماكياتو,0.0,low,
16074,هوتو بكج حماية 15 برو ماكس,0.0,low,
21414,Banafa for Oud - Oud Afrah Bakhoor - 50g,0.0,low,
23856,لوكا بودرة تثبيت المكياج كاسترد درجة 3,0.0,low,
23866,لوكا احمر ومرطب الشفاه - 04 ديجا برو,0.0,low,
23912,مارفيس معجون اسنان 25 مل,0.0,low,
23919,لوكا بلاشر الخدود وردي 02,0.0,low,
23927,لوكا محدد شفاه - أوف ديوتي 11,0.0,low,
24637,فراغراس معطر مفارش باودر 400 ملي,0.0,low,
706,بونيتا  سائل غسيل لليدين بعطر الفرواله والتوت الاسود 1 لتر,0.0,low,
711,Bonita Oven Grease Remover 700 ml,0.0,low,
3643,بيبسي مشروب غازي 185 مل,0.0,low,
4205,فيري سائل غسيل الصحون برائحة اللافندر - 1 لتر,0.0,low,
4249,كرافت جبنة كبير870جم,76.5,very_high,cheese
6127,اندوفود سومطرا شطة حارة كبير 340 مل,0.0,low,
6174,الصفي عسل طبيعي 1 كيلو,73.8,very_high,honey
6501,القمة سفرة 40 حبة 100×85سم,0.0,low,
8674,زاك مناديل 10×250 ربطة,0.0,low,
11983,حدائق كاليفورنيا فول مدمس مقشور خلطة المصرية 3 × 450,40.8,medium,vinegar
12308,كاكاو بودرة ريحان 227 جرام,40.8,medium,cocoa
12335,كاندي حبيبات شوكولاتة بالحليب 400 جرام,60.0,high,chocolate
19816,داري مفروم دجاج 400 جم,85.5,very_high,chicken
22053,جالكسي شوكولاتة لوح ساده 100 جرام,60.0,high,chocolate
22485,الري قشطه قيمر 125 مل,0.0,low,
22733,Dari Minced Lamb,76.5,very_high,lamb
23662,دوف مزيل عرق للبشرة الحساسة 48 ساعه 50 مل,0.0,low,
27598,جيلميت امواس حلاقة نسائية 5+1 3شفرات,0.0,low,
985,Tatlic - Sour Fruit Flavored Jelly Candy (Rings) - 170g,0.0,low,
1894,شوبا شوبس جيلي تيوب كبير 85 جم,0.0,low,
1934,Nova Spicy Mint Chewy Candies,62.400000000000006,high,mint
2567,جهاز تنظيف بالبخار W1200,0.0,low,
5689,جيشا لحم تونا خفيف 90 جرام,0.0,low,
11422,فوستر كلاركس خليط الكيك بالفستق 500جم,62.400000000000006,high,pistachios
18397,فرشلي زبدة الفول السوداني الخشنة 340جم,62.400000000000006,high,butter
18957,Loacker Tortina Peanut Butter,62.400000000000006,high,butter
19201,مكفيتز دايجستف نبلز كرات الشوكلاتة 110جم,0.0,low,
19873,امريكانا فول مدمس حبة كبيرة,0.0,low,
24608,Galaxy Classic Amber Basmati Rice 5kg,100.0,critical,rice
24631,مراسي سائل قصب السكر 350 جم,0.0,low,
25470,اندي شوكولاتة حليب محشية بعجينة بيكان مع عجينة الكنافة 190 جم,60.0,high,chocolate
25988,دالو زبدة بالترافل والبارميزان 180جم,62.400000000000006,high,butter
25989,دالو زبدة بالثوم والاعشاب 180جم,62.400000000000006,high,butter
27412,ريتاج كيك التمر16حبة×400جم,0.0,low,
57,Al Khair Salt,92.0,critical,salt
2322,Butan Light Tuna in Sunflower Oil – 185g,88.0,critical,vegetable_oil
2397,Treva Light Meat Tuna - 170g,60.0,high,fish
2796,جودي ذرة حلوة مجمد 400 جرام,20.8,low,corn
6538,الكبوس شاي 100خيط,90.0,critical,tea
6955,الوراق اكياس نفاية 70 جالون كبير,0.0,low,
6998,Minister Tissue Paper 300 Sheets (Pack of 10),0.0,low,
7112,امريكانا بوب كورن دجاج 1.5 كجم,85.5,very_high,chicken
8654,ريم ورق عنب 1000جم,34.8,medium,grapes
11401,فوستر كلاركس جيلي توت 80 جم,0.0,low,
11403,فوستر كلاركس جيلي فراولة 80جم,0.0,low,
15554,Nama 5‑Gallon Garbage Bags Roll – 90 Bags,0.0,low,
15808,هاربيك منظف مراحيظ لافندر 2×750 مل,0.0,low,
20337,Valletta Cream Dessert 155g,56.0,high,cream
21695,امريكانا عجينة جلاش فاخرة,0.0,low,
24473,هومي دبس رمان 500 ملي,37.199999999999996,medium,pomegranate
82,رضوى برجر دجاج بالبقسماط فاخر 672 جم,85.5,very_high,chicken
1400,Twix Single – 25g,0.0,low,
2692,شوكولاته نوتيلا 750جم,0.0,low,
19079,Ulker Choco Sandwich,0.0,low,
277,برايد جبنة مثلثات448جم,76.5,very_high,cheese
539,Island Peach 400g,0.0,low,
721,Pyary Turmeric Skin Brightening Soap - 75g,0.0,low,
3928,روائح العطارة مسحوق القرفة 160جم,73.8,very_high,cinnamon
4497,نكسو برجر لحم بقري 1 كيلو,76.5,very_high,beef
4745,Apivia Cream Substitute 170g,56.0,high,cream
6711,المراعي لبن زبادي كامل الدسم 2كجم,88.0,critical,yogurt
8358,روائح العطارة بابريكا حلوة 160جم,0.0,low,
8389,روائح العطارة مسحوق البصل 190جم,90.0,critical,onions
8390,Rawaiah Al-Atara Garlic Powder - 190g,85.0,critical,garlic
8666,رينو شبيه قشطه 155 جم,0.0,low,
11471,فونتي تورتيلا بر250جم,0.0,low,
12307,Rihan - Cocoa Powder - 125g,40.8,medium,cocoa
12928,كوجستان صابون 135جم,0.0,low,
13805,لوكس صابون رمان 4×105 جرام,37.199999999999996,medium,pomegranate
13822,لوكس صابون زهرة الاوركيد 4×105 جرام,0.0,low,
15253,Al-Qassim Coffee Blend 250g,0.0,low,
18437,المراعي زبدة طبيعية غير مملح 200جم,62.400000000000006,high,butter
20192,Universal Spray Cleaner,0.0,low,
20822,عذوق التمور تمر سكري رطب 1كيلو,100.0,critical,dates
21133,Reem Tuna,60.0,high,fish
21462,السوسن زيت زيتون بكر250 مل,64.0,high,olive_oil
21931,Bela Single Tissue 10×300 Sheets,0.0,low,
22230,Sweet Pineapple Chunks 565g,52.0,high,apple
22397,التنمية شورما دجاج 450 جم,85.5,very_high,chicken
23186,ساديا كبدة دجاج  450جم,85.5,very_high,chicken
24747,مايوركا مطهر ارضيات الصنوبر 3 لتر,39.0,medium,pine_nuts
24768,الاهرامات مصري 1كيلو,0.0,low,
26261,سيارا توفير ستربس الدجاج عادي 1 كجم,85.5,very_high,chicken
27409,النخبة صلصة دبس الرمان 500جم,39.0,medium,pomegranate_molasses
1814,Al Taie Whole Milk Powder - 900g,85.0,critical,milk
3341,Abu Bint American Rice 5kg,100.0,critical,rice
3512,انفاس جدة معطر جو عود 300مل,0.0,low,
5799,الخير تونة صغيرة 95جم,0.0,low,
6723,المطاحن الاولى دقيق سوبر فاخر 1 كجم,76.5,very_high,flour
8625,ريكسونا مزيل عرق بخاخ شاور فريش 200 مل,0.0,low,
10896,فازلين مزيل عرق رول اون جلوتا جلو برايت اند دراي - 45 مل,0.0,low,
16731,يونيفود مكرونة اقلام مخططة 400جم,62.400000000000006,high,pasta
16740,يونيفود مكرونة خواتم كبير 400جم,62.400000000000006,high,pasta
18182,Pure Sunflower Oil,88.0,critical,vegetable_oil
19207,تريفا تونة صغير 80جم,0.0,low,
19920,Al Alali Tomato Paste,88.0,critical,tomatoes
21429,Al Wazir Jasmine Laundry Detergent,0.0,low,
21611,Best Clean Natural Multi-Purpose Cleaner - 100ml,0.0,low,
22307,Valetta Tuna,60.0,high,fish
24462,المراعي موزاريلا لايت 180 جم,57.6,high,bananas
339,كولجيت معجون اسنان ماكس وايت بالفلورايد بالفحم 75 مل,0.0,low,
1173,توبتورتيا خبز تورتيلا ابيض 20سم×8,92.0,critical,bread
1595,Germany Baby Diapers – Carton 4×40,0.0,low,
3919,رویال نقانق دجاج 300 جم,85.5,very_high,chicken
15678,نيترا زبدة الفول السوداني خشنة 340 جرام,62.400000000000006,high,butter
21117,Baraka Olive Oil - 500ml,64.0,high,olive_oil
22362,هرفي ناجيت دجاج بالبقسماط 1كيلو,85.5,very_high,chicken
27581,سنسوداين فرشاة أسنان متوسطة النعومة - قطعتين ملون,22.0,low,figs
4159,دجاج فقيه 1200 جم,85.5,very_high,chicken
7566,ETI Waffup Extra Cocoa Cream Filled Wafer - 12x29g,60.0,high,chocolate
1886,Rana Hot Sauce,0.0,low,
1946,Abu Qaws Authentic Tea Milk,85.0,critical,milk
1961,Abu Qus Milk,85.0,critical,milk
3062,KDD Plain Milk,85.0,critical,milk
16991,المراعي حليب مبخر 170 جرام,85.0,critical,milk
22944,اندوفود شطة سومطرا حارة صغير,0.0,low,
123,امريكانا نقانق عرض خاص 3×300جم,0.0,low,
348,برود أكياس حراري لحفظ الأطعمة والخضار والفواكه مقاس 6,0.0,low,
657,Creamy Qamar 4x125g,56.0,high,cream
737,بيبو اكياس حفظ الطعام مقاس 10,0.0,low,
738,بيبو اكياس حفظ الطعام مقاس 12,0.0,low,
739,بيبو اكياس حفظ الطعام مقاس8,0.0,low,
1313,Tolu Corn Flakes Cocoa Drops – 250g,60.0,high,chocolate
1315,تولو كورن فليكس كوكوشيلز 250جم,0.0,low,
1495,ثري بي صحن دائري مقاس 22 (25) صحن,0.0,low,
2185,اندومي كاسات نكهة الخضار 60 جرام,0.0,low,
2753,Maggi Soy Sauce,0.0,low,
2827,فرشلي خردل اصفر 397 جرام,0.0,low,
2861,فوستر كلاركس باكنج بودر 450 جم,0.0,low,
2984,Nadec Toffee Flavored Milk – Sachet,85.0,critical,milk
3425,Al Wazir Green Floor Gel 1.5L,0.0,low,
3631,Bonita Disinfectant and Sanitizer 2L,0.0,low,
3965,Sanabel Ohod Vanilla Cupcakes 10x28g,39.0,medium,vanilla
4289,Coffee Joy Coffee Biscuits 12×39g,62.400000000000006,high,biscuits
4464,Nadec Cotton Candy Milk 18×125ml,85.0,critical,milk
4588,Wazin Sea Salt - 1 kg,92.0,critical,salt
4644,[319] ملتي باك اكواب كابتشينو 8 اونز سميك 319,0.0,low,
4817,Arqi Sweetened Condensed Milk - 390g,85.0,critical,milk
8046,تولو كورن فليكس تريو 250جم,0.0,low,
8342,Rana Tomato Ketchup - 5kg Gallon,0.0,low,
8533,ريتكو صحن شوربة مقاس 10 - 50 صحن,0.0,low,
9303,Sanabel Ohod - Butter Cupcake - 10 x 28g,62.400000000000006,high,butter
9318,سمن الشوكة والملعقة900جم,79.2,very_high,ghee
9743,ريحان فانيلا 12×20جم,0.0,low,
11430,فوستر كلاركس كريمة الخفق 72 جم,56.0,high,cream
11431,فوستر كلاركس كريم كراميل 12×50جم,0.0,low,
12248,كاس اسفنج 3*3,0.0,low,
12339,6284053,0.0,low,
13316,Chinese Colored Kerbo 200g,0.0,low,
13727,لوزان اكواب ورقية مموج اسود 4 اونز,73.8,very_high,almonds
13749,لوزان اكواب ورقيه مموجة بيج 4 اونز,73.8,very_high,almonds
14225,مايسترو منتفخات الذرة 20×12جم,20.8,low,corn
14672,مقادير  طماطم مقشرة 400 جم,88.0,critical,tomatoes
15231,نادك حليب فانيلا مصاص 18×125مل (كرتون),85.0,critical,milk
16362,Wabel Pack Baking Paper 10m×30cm,0.0,low,
16975,كيك ياباني مثلث سادة 100 جم,0.0,low,
16982,Al‑Jilani Plain Plastic Plates No. 18 (Copy),0.0,low,
18389,المراعي قشطة 100 جرام,0.0,low,
18947,دلال زيت 17 ليتر,0.0,low,
19254,السرتي ماء الورد 270 مل,56.0,high,rosewater
19289,Al-Baraka Cut Vermicelli,40.8,medium,vermicelli
19429,دوفت قفازات شفاف بدون بودر مقاس L,0.0,low,
20033,ندى لبن كامل الدسم 3 لتر,0.0,low,
20429,Almarai Cheese Cubes,76.5,very_high,cheese
20701,Shinex Lemon Dishwashing Liquid - 1L,64.0,high,lemon
21129,برود أكياس حراري لحفظ الأطعمة والخضار والفواكه مقاس 10,0.0,low,
21130,برود أكياس حراري لحفظ الأطعمة والخضار والفواكه مقاس 12,0.0,low,
21143,Cookie Monsta Rainbow Mini Assorted Biscuits 6×28g,62.400000000000006,high,biscuits
21645,نادك لبن عيران 180 مل,0.0,low,
22177,Pringles Original Small (Red),0.0,low,
22220,الري الفلرنسية كريمة الطبخ 250 مل,56.0,high,cream
22243,بيبو اكياس حفظ الطعام مقاس 6,0.0,low,
22870,سنابل الكرم ماجي اصفر 210جم,0.0,low,
24437,دكتور الثيا كريم مرطب لتهدئة البشرة 50 مل,0.0,low,
24505,Rovida Tuna 140g,60.0,high,fish
24542,كادبري اكلير 130جم,0.0,low,
24558,نستلة بولو بنكهة نعناع 3×100.2جم,62.400000000000006,high,mint
24568,امريكانا ناجتس دجاج 1.4كجم,85.5,very_high,chicken
24569,"Aryaf Rectangular Plates Size 2, 50 Pieces",0.0,low,
24573,بيبسي مشروب غازي 245مل,0.0,low,
24765,جيساش بسكويت مملح 150 جم,62.400000000000006,high,biscuits
24847,تاكيس فلفل وليمون 28جم,64.0,high,lemon
24949,Giant Elegance - Super Gel Multi-Purpose Cleaner - 2kg,0.0,low,
24952,Giant Elegance - Haram Scented Floor Disinfectant & Cleaner - 3 Liters,0.0,low,
25166,أرياف اكياس نفايات رول 5جالون 3+1,0.0,low,
25599,بروقمان خميرة فورية 125 جم,37.199999999999996,medium,yeast
25990,دالو زبدة بالقرفة والعسل 180جم,62.400000000000006,high,butter
26151,ساديا ناجت دجاج مقرمش 750جم,85.5,very_high,chicken
27241,كوتكس سوفت سوبر 50*4,0.0,low,
27527,ماتشا رواق 75 جم,0.0,low,
2470,California Gardens Hummus with Tahini,60.0,high,tahini
5685,الخضار تفاح علبة,52.0,high,apple
5703,الخضار جوافة,0.0,low,
5762,الخضار كمثري,0.0,low,
18048,بريزيدن لبنة تركية 550 جم,70.2,very_high,labneh
18676,الخضار نكتارين علب,0.0,low,
