product_id,product_name,category,subcategory,importance_level,category_tags,category_count,product_family
18523,نبتة بهارات كمون حب 200 جم,spices,ground_spices,critical,blend_spices|curries|grilled_meats|ground_spices|ingredient|kabsa|legume_dishes|marinades|meat_dishes|ramadan|rice_dishes|saudi_staples|soups|spices|stews,15,
18963,دلال زيت نباتي صافي  1.5 لتر,oils,cooking_oils,critical,baking|cooking|cooking_oils|dressings|frequent_purchase|frying|ingredient|oils|ramadan|sauces|saudi_staples,11,
20000,Vanilla Mini Rolls,flavorings,flavoring_extracts,high,baking|cakes|custards|desserts|drinks|flavoring_extracts|flavorings|ice_cream|ingredient|qeu_category|vanilla,11,
20751,Kraft Cheese,dairy,cheese,critical,appetizers|baking|cheese|dairy|desserts|dish|frequent_purchase|ingredient|pasta|pizza|qeu_category|ramadan|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples|top_seller,20,cheese
21095,فرسانا موزريلا بلوك 1 كيلو,fruits,tropical_fruits,high,breakfast|cakes|fruit_salads|fruits|ingredient|smoothies|snacks|tropical_fruits,8,
21339,اولكر شوكو,other,,low,other,1,
21765,Dari Labneh,dairy,dairy_products,critical,appetizers|breakfast|dairy|dairy_products|desserts|dips|drinks|ingredient|laban|labneh|marinades|qeu_category|ramadan|salads|sandwiches|sauces|saudi_staples|smoothies|soups,19,
21775,Al Alali Baking Powder,baking,,high,baking|baking_ingredients|breads|cakes|cookies|desserts|ingredient|pastries|qeu_category,9,
22816,Orion Choco Pie (Marshmallow Filled Cake) - 12 x 28g,other,,low,other,1,
23726,Frozen Qualico chicken breast,protein,poultry,critical,biryani|chicken|chicken_soup|dish|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook,20,
24429,جينتو سائل صحون باليمون 800 مل,fruits,citrus,high,citrus|desserts|drinks|frequent_purchase|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,12,
24504,Rovida Sweet Corn 425g,vegetables,grains_vegetables,low,corn_dishes|corn_salad|corn_soup|frequent_purchase|grains_vegetables|ingredient|sweet_corn|vegetables,8,
24544,كيتكات شريط 6×124جم,other,,low,other,1,
24675,اي دي فطيرة ميني مالابار 400جم,other,,low,frequent_purchase|other,2,
24731,أرياف اكياس نفايات 55جالون 2*1,other,,low,other,1,
24814,قوي شاحن سيارة فايبر,other,,low,other,1,
24947,اناقة العملاق شامبو عباية 2 لتر,other,,low,other,1,
24948,كارتكس كلور 3.78 لتر,other,,low,frequent_purchase|other,2,
26183,سفرة تونة 160جم,other,,low,frequent_purchase|other,2,
26480,فقيه دجاج مجمد 10×600 جرام,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
27164,لمسة شيف مرقة بنكهة الدجاج 18 جم (حبة 24),protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
27413,ريتاج كيك الدخن 16حبة×400جم,other,,low,frequent_purchase|other,2,
27518,كوزمو مزيل عرق مضاد للتعرق 6×1 -50مل,other,,low,other,1,
28139,توتي شراب فواكه مشكلة 650مل,other,,low,frequent_purchase|other|top_seller,3,
2551,Almarai Whole Milk,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|frequent_purchase|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|top_seller,21,milk_dairy
5698,الخضار جرجير,other,,low,frequent_purchase|other|top_seller,3,
6993,National Refrigerated Chicken 1100g,protein,poultry,critical,biryani|chicken|chicken_soup|dish|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook,20,
8495,Rita Mixed Berries (Carbonated Drink) - 240ml,other,,low,other,1,
10114,Shinex - Disinfectant with Haram Fragrance - 1 Liter,other,,low,frequent_purchase|other,2,
23500,سباركي سلك شاحن 1 متر (مايكرو),other,,low,other,1,
1849,Green Farms Medium Grain Rice Grade A,grains,rice,critical,biryani|dish|frequent_purchase|fried_rice|grains|ingredient|jareesh|kabsa|machboos|mandi|maqluba|qeu_category|quzi|ramadan|rice|rice_salad|saleeg|saudi|saudi_specialties|saudi_staples|stuffed_peppers,21,rice_centric
3442,الوطنية صدور دجاج فيلية 450 جرام,protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
16733,يومي خبز توست قمح فاخر,grains,bread,critical,appetizers|bread|fatayer|fattoush|frequent_purchase|grains|ingredient|manakish|pita|ramadan|sambousek|sandwiches|saudi_bread|saudi_staples,14,
17299,ارز الفخامة 5 كيلو,other,,low,frequent_purchase|other|top_seller,3,rice_centric
20764,الخضار باذنجان,vegetables,nightshades,high,baba_ganoush|frequent_purchase|grilled_eggplant|imam_bayildi|ingredient|maqluba|moussaka|nightshades|ramadan|stuffed_eggplant|top_seller|vegetables,12,
22295,الفخامة زيت 1.50 لتر,other,,low,frequent_purchase|other|top_seller,3,
24620,مايوركا مطهر ارضيات ليمون 3 لتر,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
24746,Maiorca Floor Cleaner Rose Fragrance 3L,other,,low,other,1,
27161,ريحانة جبنة شيدر 400 جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
1845,بوك جبنة مربعات بالقشطة 108جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|frequent_purchase|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples|top_seller,15,cheese
2291,Barakat Al Sanabel Striped Penne Pasta,grains,pasta,critical,frequent_purchase|grains|ingredient|lasagna|macaroni|pasta|pasta_salad|pasta_sauce|penne|qeu_category|ramadan|spaghetti|top_seller,13,
2485,داري فطير 400 جم,other,,low,frequent_purchase|other,2,
2902,Ghrameesh Whole Wheat Rusks – 375g,grains,wheat,critical,bread|desserts|dish|grains|ingredient|matazeez|ramadan|saudi|saudi_specialties|traditional_dishes|wheat,11,
3210,نـادك حليب طازج كامل الدسم 1.75 لتر,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples,13,milk_dairy
3300,Hana Whole Grain Oats 900g,grains,oats,critical,baking|dish|frequent_purchase|grains|ingredient|oat_bread|oatmeal|oats|qeu_category|quaker_soup|ramadan|saudi|saudi_specialties|saudi_staples|smoothies,15,
3382,Al-Tai Instant Oats 400g,grains,oats,critical,baking|dish|grains|ingredient|oat_bread|oatmeal|oats|qeu_category|quaker_soup|ramadan|saudi|saudi_specialties|saudi_staples|smoothies,14,
4225,كادبري فليك شكلاته 80 جم,other,,low,other,1,
5677,الخضار بنجر,other,,low,frequent_purchase|other,2,
5993,كريمة الطبخ باستا 250 مل,dairy,dairy_products,high,baking|coffee|dairy|dairy_products|desserts|frequent_purchase|ice_cream|ingredient|sauces|soups,10,
6195,Al-Taie Red Kidney Beans - 400g,legumes,beans,very_high,bean_salads|beans|fasolia|frequent_purchase|ingredient|kidney_beans|legumes|lobiya|qeu_category|ramadan|soups|stews,12,
6540,الكرامة عجينة الكلاج 500جم,other,,low,other,1,
7115,Americana Corn 200 grams,vegetables,grains_vegetables,low,corn_dishes|corn_salad|corn_soup|frequent_purchase|grains_vegetables|ingredient|sweet_corn|vegetables,8,
8545,فانيلا ريحان 20جم,other,,low,other,1,
8692,زاك مناديل رول 600,other,,low,other,1,
10146,شراب فيمتو مركز 710 مل,beverages,soft_drinks,critical,beverages|dish|frequent_purchase|ingredient|ramadan|ramadan_drink|saudi|saudi_specialties|saudi_staples|soft_drinks|top_seller|vimto|vimto_drink,13,
10464,طربزون خبز تورتيلا 650 جرام,grains,bread,critical,appetizers|bread|fatayer|fattoush|grains|ingredient|manakish|pita|ramadan|sambousek|sandwiches|saudi_bread|saudi_staples,13,
10465,طربزون خبز تورتيلا 10×900 جرام,grains,bread,critical,appetizers|bread|fatayer|fattoush|grains|ingredient|manakish|pita|ramadan|sambousek|sandwiches|saudi_bread|saudi_staples,13,
11516,فونتي ميلك بريد 315,other,,low,other,1,
13809,لوك مي شوكولاتة محشو بكريمة الحليب 12×35 جرام,dairy,dairy_products,critical,baking|cereals|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|coffee|confectionery|cooking|dairy|dairy_products|desserts|drinks|ice_cream|ingredient|milkshakes|ramadan|saleeg|sauces|saudi_staples|snacks|soups,21,milk_dairy
16393,وادي فاطمة شبيه قشطة170جرام,other,,low,frequent_purchase|other,2,
16721,يونتاد خبز تورتال ابيض 20سم 450جم,protein,eggs,critical,appetizers|baking|bread|breakfast|cooking|custards|desserts|eggs|fatayer|fattoush|grains|ingredient|manakish|omelets|pita|protein|ramadan|sambousek|sandwiches|sauces|saudi_bread|saudi_staples|soups,23,
17460,الطائي بازلاء,legumes,peas,low,frequent_purchase|ingredient|legumes|pea_salad|pea_soup|peas|rice_dishes|stews,8,
19034,ندى زبادي طازج كامل الدسم 1 كيلو,dairy,dairy_products,critical,dairy|dairy_products|desserts|dips|drinks|ingredient|laban|labneh|marinades|ramadan|salads|sauces|saudi_staples|smoothies|soups,15,
20219,Nadec Cream Cheese,dairy,cheese,critical,appetizers|baking|cheese|coffee|cream|dairy|dairy_products|desserts|dish|frequent_purchase|ice_cream|ingredient|pasta|pizza|qeu_category|ramadan|salads|samboosa|samboosa_cheese|sandwiches|sauces|saudi|saudi_specialties|saudi_staples|soups,25,cheese
21365,Baider Whole Chickpeas - 370g,legumes,chickpeas,very_high,chickpea_curry|chickpeas|falafel|fatayer|fattet_hummus|harira|hummus|ingredient|legumes|pea_salad|pea_soup|peas|qeu_category|ramadan|rice_dishes|salads|saudi_staples|stews,18,
22206,نادك لبن طازج كامل الدسم 1.75لتر,saudi_specialties,laban,critical,dish|laban|ramadan|saudi|saudi_specialties,5,milk_dairy
23515,Panko Bread Crumbs - 200g,grains,bread,critical,appetizers|bread|fatayer|fattoush|grains|ingredient|manakish|pita|qeu_category|ramadan|sambousek|sandwiches|saudi_bread|saudi_staples,14,
27290,بينت بتر زبدة الفول السوداني 454 جم,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|frequent_purchase|ingredient|ramadan|sauces,11,ghee_fats
60,Indomie Chicken Curry Flavor,protein,poultry,critical,biryani|chicken|chicken_soup|dish|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook,21,
1949,Low-Fat Milk Tea,beverages,tea,critical,baking|beverages|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|frequent_purchase|herbal_tea|hot_tea|iced_tea|ingredient|milk|milk_tea|milkshakes|mint_tea|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|saudi_tea|tea,28,milk_dairy
2026,Al Khair Tuna Lemon & Black Pepper,spices,ground_spices,critical,citrus|desserts|drinks|fish_rice|fish_stew|fried_fish|fruits|grilled_fish|ground_spices|ingredient|marinades|meat_dishes|pepper|protein|qeu_category|ramadan|rice_dishes|saib|salad_dressings|salmon|sauces|saudi_staples|sayadieh|seafood|soups|spices|stews|vegetables,28,
3724,Top Max Orange Juice 18×125ml,fruits,citrus,high,beverages|breakfast|citrus|desserts|drinks|fresh_juice|fruit_juices|fruit_salads|fruits|ingredient|juices|ramadan|snacks,13,
3727,Cream Biscuit Tishob 24×25g,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|frequent_purchase|ice_cream|ingredient|qeu_category|sauces|soups,12,
4951,الشامي شاي اخضر نعناع 15 خيط,beverages,tea,critical,beverages|desserts|dips|drinks|fresh_herbs|herbal_tea|herbs|hot_tea|iced_tea|ingredient|jallab|laban|milk_tea|mint_tea|ramadan|salads|sauces|saudi_staples|saudi_tea|tea,20,
5033,اصالة نجد زعفران سوبر نقيل 1 جرام,spices,premium_spices,high,desserts|drinks|frequent_purchase|ice_cream|ingredient|kabsa|premium_spices|ramadan|rice_dishes|saudi_coffee|spices,11,
5798,Alkhair Tuna Tern Small 80g,protein,seafood,high,fish_rice|fish_stew|fried_fish|grilled_fish|ingredient|protein|ramadan|saib|salmon|sayadieh|seafood,11,
6134,الشامي شاي اخضر 15 خيط,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|ramadan|saudi_staples|saudi_tea|tea,11,
6962,الوراق بلس كاسات شاي 8 اونز,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|ramadan|saudi_staples|saudi_tea|tea,11,
7002,الوطنية دجاج كامل متبل 600 جرام,protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
8285,Almarai Long Life Low Fat Milk Bundle - 4x1L,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|frequent_purchase|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,20,milk_dairy
9859,سيدار مطهر ومنظف برائحة الورد  3لتر + 1.5 لتر,other,,low,other,1,
11204,فروتيتو لب المانجو المجمد 1كجم,fruits,tropical_fruits,medium,desserts|frequent_purchase|fresh_mango|fruits|ingredient|mango_juice|mango_smoothie|tropical_fruits,8,
12360,كاندي خليط كيك  الشوكلاتة  500جم,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
15017,Meryo Pretzel Baked Snacks with Pizza Flavor 250g,snacks,,high,qeu_category|snacks,2,
15419,نستلة كوفي ميت 0 كولسترول 400جم,other,,low,other,1,
17455,Punta Similar to Cream Cheese,dairy,cheese,critical,appetizers|baking|cheese|coffee|cream|dairy|dairy_products|desserts|dish|frequent_purchase|ice_cream|ingredient|pasta|pizza|qeu_category|ramadan|salads|samboosa|samboosa_cheese|sandwiches|sauces|saudi|saudi_specialties|saudi_staples|soups,25,cheese
18111,الخضار تفاح يمني,fruits,fruits,high,apple_juice|apple_salad|desserts|frequent_purchase|fresh_apple|fruits|ingredient|snacks,8,
19025,الطائي حليب مبخر,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|frequent_purchase|ingredient|milkshakes|ramadan|saleeg|saudi_staples,14,milk_dairy
19047,امريكانا كرات لحم بقري,protein,red_meat,very_high,arayes|beef_curry|beef_stew|biryani|ground_beef|ingredient|kofta|protein|ramadan|red_meat|saudi_staples,11,
19470,Nada Chocolate Milk,dairy,dairy_products,critical,baking|cereals|chocolate|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|confectionery|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|snacks,23,milk_dairy
20920,رويال شيش كباب غنم 320جم,other,,low,other,1,
21585,Indomie Local Chicken Flavour Instant Noodles,protein,poultry,critical,biryani|chicken|chicken_soup|dish|frequent_purchase|grains|grilled_chicken|ingredient|kabsa|lasagna|macaroni|machboos|pasta|pasta_salad|pasta_sauce|penne|poultry|protein|qeu_category|quaker_soup|ramadan|roasted_chicken|samboosa|saudi|saudi_specialties|saudi_staples|shawarma|shish_tawook|spaghetti,29,
21853,Al Khair Spicy Tuna,protein,seafood,high,fish_rice|fish_stew|fried_fish|grilled_fish|ingredient|protein|ramadan|saib|salmon|sayadieh|seafood,11,
23016,التنمية دجاج متبل تندوري600 جم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
23052,التنمية دجاج مجمد 700جم,protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
24562,Al Shami Green Tea with Lemon 15 Bags,beverages,tea,critical,beverages|chamomile|citrus|desserts|drinks|fruits|ginger_tea|herbal_tea|hot_tea|iced_tea|ingredient|marinades|milk_tea|mint_tea|peppermint|qeu_category|ramadan|rice_dishes|salad_dressings|sauces|saudi_staples|saudi_tea|soups|tea,24,
1824,Indomie Vegetable Flavor,other,,low,frequent_purchase|other,2,
1889,Farco Hot Chili Potato Sticks - 40g,other,,low,frequent_purchase|other,2,
3100,لوزين تست بر 600جم,nuts,nuts,very_high,baking|cakes|desserts|garnishes|ingredient|kabsa|nuts|ramadan|rice_dishes|saudi_staples|snacks,11,
4455,Memories Tea Biscuits 12x75g,beverages,tea,critical,beverages|biscuits|chocolate_biscuit_dessert|cookies|desserts|dish|frequent_purchase|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi|saudi_specialties|saudi_staples|saudi_tea|snacks|tea|tea_biscuits|top_seller,23,
