product_a,product_b,pair_count,score
3223,24264,26,1.63
5302,20307,26,1.63
1378,28139,26,1.63
7821,28275,26,1.63
1852,21738,26,1.63
10175,26593,26,1.63
28138,28921,25,1.57
1814,21326,25,1.57
10746,22123,25,1.57
2515,24263,25,1.57
20337,24910,25,1.57
15033,29095,25,1.57
24263,28139,25,1.57
2922,4564,25,1.57
2922,24263,25,1.57
2922,24264,25,1.57
2922,29095,25,1.57
1814,21310,25,1.57
24264,28139,25,1.57
24263,29095,25,1.57
1814,6946,25,1.57
3770,5782,25,1.57
24264,29095,25,1.57
1814,8691,25,1.57
1814,11464,25,1.57
11464,26216,25,1.57
11464,27276,25,1.57
20751,21326,25,1.57
3430,29289,25,1.57
20751,21310,25,1.57
1623,28139,25,1.57
10746,25560,25,1.57
4564,5754,25,1.57
5756,26064,25,1.57
2515,15033,25,1.57
2922,3223,25,1.57
2515,29095,25,1.57
2515,28139,25,1.57
2515,24264,25,1.57
20751,26216,25,1.57
4852,17460,25,1.57
7889,29095,25,1.57
21310,21326,25,1.57
20751,27276,25,1.57
23291,29415,25,1.57
1846,19590,25,1.57
6003,24057,25,1.57
8691,27276,25,1.57
11464,20751,25,1.57
11464,21310,25,1.57
4564,24832,25,1.57
9235,9237,25,1.57
2868,5688,25,1.57
24488,28518,25,1.57
1814,26216,25,1.57
1814,27276,25,1.57
19460,19590,25,1.57
1788,12758,25,1.57
11464,21326,25,1.57
15033,24264,25,1.57
15033,24263,25,1.57
3770,5302,25,1.57
2515,2922,25,1.57
1378,20337,25,1.57
28497,29289,25,1.57
1097,13108,25,1.57
8691,26216,25,1.57
4564,24263,25,1.57
1860,4852,25,1.57
4549,20911,25,1.57
3430,4455,25,1.57
17460,29289,25,1.57
51,60,25,1.57
4564,24264,25,1.57
3223,15033,25,1.57
6946,26216,25,1.57
6946,27276,25,1.57
7889,28139,25,1.57
6946,21326,25,1.57
8691,11464,25,1.57
21310,26216,25,1.57
21310,27276,25,1.57
10502,28518,25,1.57
16955,22252,25,1.57
6946,11464,25,1.57
6946,8691,25,1.57
21326,26216,25,1.57
4549,12602,25,1.57
26216,27276,25,1.57
21326,27276,25,1.57
4611,5676,25,1.57
24487,28138,25,1.57
8852,28275,25,1.57
23291,29289,25,1.57
12602,26064,25,1.57
4852,26594,25,1.57
3021,26064,25,1.57
11440,24057,25,1.57
8691,21326,25,1.57
10502,28138,25,1.57
8691,20751,25,1.57
6946,21310,25,1.57
6946,20751,25,1.57
3357,4564,25,1.57
8691,21310,25,1.57
2868,4549,25,1.57
20337,24832,25,1.57
6694,28518,25,1.57
5302,25560,25,1.57
4564,7889,25,1.57
20051,29095,25,1.57
4455,28497,25,1.57
1868,28518,25,1.57
1948,10146,25,1.57
3946,20337,24,1.51
4622,28518,24,1.51
7004,7095,24,1.51
23483,28139,24,1.51
3709,20337,24,1.51
10546,17299,24,1.51
17299,20812,24,1.51
20812,22295,24,1.51
2515,7889,24,1.51
2551,3223,24,1.51
4852,29581,24,1.51
24489,28138,24,1.51
10546,22295,24,1.51
22295,23483,24,1.51
1378,13108,24,1.51
19590,22442,24,1.51
3223,5701,24,1.51
5756,11858,24,1.51
4564,5676,24,1.51
7889,24264,24,1.51
5302,20570,24,1.51
3223,7889,24,1.51
3946,20570,24,1.51
20812,27267,24,1.51
9229,28518,24,1.51
24910,28921,24,1.51
20337,26594,24,1.51
17299,23483,24,1.51
20307,28652,24,1.51
5746,29289,24,1.51
1439,23483,24,1.51
5782,11858,24,1.51
1097,3770,24,1.51
5782,12602,24,1.51
5782,16235,24,1.51
12602,16235,24,1.51
7889,24263,24,1.51
7004,7802,24,1.51
4549,11858,24,1.51
16235,26064,24,1.51
3936,20051,24,1.51
4549,16235,24,1.51
1788,17032,24,1.51
4062,18565,24,1.51
7821,19590,24,1.51
2693,18565,24,1.51
17299,19256,24,1.51
9229,28275,24,1.51
4564,19415,24,1.51
11858,16235,24,1.51
5756,20764,24,1.51
11431,11440,24,1.51
11858,26064,24,1.51
19256,22295,24,1.51
5756,16235,24,1.51
5756,12602,24,1.51
1845,19590,24,1.51
4564,23974,23,1.44
8852,27267,23,1.44
3355,24057,23,1.44
3355,20570,23,1.44
20882,29251,23,1.44
17299,22099,23,1.44
6943,22693,23,1.44
20882,21451,23,1.44
1439,1623,23,1.44
6943,23483,23,1.44
1845,22295,23,1.44
1845,17299,23,1.44
1948,3936,23,1.44
24057,29289,23,1.44
3355,19256,23,1.44
3451,17299,23,1.44
1812,10146,23,1.44
19256,20570,23,1.44
3451,26593,23,1.44
3451,22295,23,1.44
5302,19256,23,1.44
5782,10146,23,1.44
3946,19256,23,1.44
12757,13108,23,1.44
6731,11431,23,1.44
6731,13108,23,1.44
6731,12757,23,1.44
6731,11440,23,1.44
11440,12757,23,1.44
11431,12757,23,1.44
5670,22733,23,1.44
5302,19590,23,1.44
51,1825,23,1.44
15701,25560,23,1.44
15701,28138,23,1.44
5782,20764,23,1.44
23291,27267,23,1.44
4564,5697,23,1.44
4170,6731,23,1.44
4170,11440,23,1.44
3770,12757,23,1.44
5302,5670,23,1.44
3770,6731,23,1.44
5746,20882,23,1.44
20882,29602,23,1.44
5786,20764,23,1.44
3770,20307,23,1.44
6003,20337,23,1.44
8058,14784,23,1.44
1623,23483,23,1.44
13108,21844,23,1.44
1861,3223,23,1.44
1097,17299,23,1.44
1097,22295,23,1.44
1623,6943,23,1.44
18565,24057,23,1.44
1788,27267,23,1.44
3355,4138,23,1.44
4852,5786,23,1.44
3223,10502,23,1.44
5673,22123,23,1.44
4455,24832,23,1.44
3770,21844,23,1.44
1623,22693,23,1.44
1439,6943,23,1.44
22099,22295,23,1.44
28275,28652,23,1.44
4170,12757,23,1.44
6943,28139,23,1.44
8852,20337,23,1.44
3946,5688,23,1.44
1846,22295,23,1.44
3451,29581,23,1.44
8898,28518,22,1.38
1861,23483,22,1.38
11440,15649,22,1.38
2120,22295,22,1.38
6731,15649,22,1.38
11431,15649,22,1.38
5782,13108,22,1.38
7095,18043,22,1.38
721,22555,22,1.38
14949,14954,22,1.38
6469,10146,22,1.38
14973,22733,22,1.38
5673,22733,22,1.38
5773,22733,22,1.38
4852,6003,22,1.38
4564,20051,22,1.38
18565,28139,22,1.38
60,1825,22,1.38
5782,22810,22,1.38
1788,5688,22,1.38
18389,28275,22,1.38
21566,22733,22,1.38
20764,22733,22,1.38
21727,22733,22,1.38
11431,28518,22,1.38
25560,28576,22,1.38
17036,22733,22,1.38
5746,10746,22,1.38
51,19415,22,1.38
14216,19590,22,1.38
1847,28275,22,1.38
24910,26064,22,1.38
1439,1861,22,1.38
4455,27267,22,1.38
7344,18043,22,1.38
5773,24057,22,1.38
60,19590,22,1.38
1845,10146,22,1.38
44,22733,22,1.38
2867,18565,22,1.38
5698,5772,22,1.38
4564,23020,22,1.38
10146,26064,22,1.38
12639,22555,22,1.38
6003,10746,22,1.38
6846,20337,22,1.38
29289,29602,22,1.38
21269,22555,22,1.38
21960,22555,22,1.38
4062,20307,22,1.38
14115,22555,22,1.38
4549,5193,22,1.38
20526,22555,22,1.38
1623,1861,22,1.38
5670,5676,22,1.38
11428,28138,22,1.38
2868,3946,22,1.38
1439,17299,22,1.38
1439,22295,22,1.38
612,22555,22,1.38
11431,22295,22,1.38
17299,22693,22,1.38
1765,29095,22,1.38
17074,25560,22,1.38
1861,22693,22,1.38
13108,22099,22,1.38
2693,3223,22,1.38
1861,6943,22,1.38
3770,22099,22,1.38
3389,21451,22,1.38
1097,17032,22,1.38
22295,22693,22,1.38
11431,17299,22,1.38
4852,5673,22,1.38
3223,24488,22,1.38
20882,29581,22,1.38
20882,26593,22,1.38
4852,6963,22,1.38
3355,19590,22,1.38
20337,27267,22,1.38
1846,17299,22,1.38
5688,5773,22,1.38
14216,28275,22,1.38
3936,20098,22,1.38
4212,6760,22,1.38
2120,17299,22,1.38
12757,15649,22,1.38
20307,29251,22,1.38
51,5701,22,1.38
4170,15649,22,1.38
5688,5701,22,1.38
1378,8852,21,1.32
4549,19848,21,1.32
21991,29581,21,1.32
51,16636,21,1.32
16636,28275,21,1.32
3936,4549,21,1.32
3389,28518,21,1.32
1846,10146,21,1.32
1847,28138,21,1.32
5790,13804,21,1.32
5673,15649,21,1.32
1439,3223,21,1.32
1946,3223,21,1.32
4549,20307,21,1.32
1765,3223,21,1.32
24057,29581,21,1.32
4564,17582,21,1.32
2693,2868,21,1.32
3370,5670,21,1.32
27290,28518,21,1.32
17032,22099,21,1.32
3971,9235,21,1.32
4564,15649,21,1.32
4852,28139,21,1.32
1788,10502,21,1.32
5790,27898,21,1.32
4852,10709,21,1.32
5790,29289,21,1.32
10709,20337,21,1.32
3127,19590,21,1.32
3946,28139,21,1.32
5688,10746,21,1.32
4622,28275,21,1.32
1861,3946,21,1.32
1861,3355,21,1.32
4564,6127,21,1.32
5697,5701,21,1.32
3770,13850,21,1.32
1765,19590,21,1.32
1868,5673,21,1.32
51,5786,21,1.32
5302,5673,21,1.32
7821,22295,21,1.32
7821,17299,21,1.32
13108,13850,21,1.32
12618,28275,21,1.32
4455,5670,21,1.32
24832,28139,21,1.32
23573,28518,21,1.32
4455,5673,21,1.32
3770,5688,21,1.32
5302,17074,21,1.32
22771,28138,21,1.32
8852,20570,21,1.32
8852,19256,21,1.32
1861,22295,21,1.32
1861,20570,21,1.32
1861,19256,21,1.32
1861,17299,21,1.32
2693,5790,21,1.32
23052,27267,21,1.32
29095,29289,21,1.32
22236,22270,21,1.32
1946,28138,21,1.32
21451,28518,21,1.32
5786,28139,21,1.32
4852,5670,21,1.32
20764,28138,21,1.32
51,3389,21,1.32
10175,29581,21,1.32
3223,24832,21,1.32
1861,8852,21,1.32
1861,5302,21,1.32
51,6003,21,1.32
4998,18239,21,1.32
3127,19460,21,1.32
10146,11431,21,1.32
1946,3451,21,1.32
2868,4564,21,1.32
51,8852,21,1.32
25988,25989,21,1.32
3355,5790,21,1.32
3916,18163,21,1.32
9229,9232,21,1.32
3451,29289,21,1.32
1868,25560,21,1.32
10146,18601,21,1.32
333,22295,21,1.32
1868,4564,21,1.32
24057,28497,21,1.32
1846,19848,21,1.32
21991,26593,21,1.32
27267,28139,20,1.26
3127,4138,20,1.26
13108,27267,20,1.26
6846,28138,20,1.26
6846,24910,20,1.26
3770,6469,20,1.26
10146,23153,20,1.26
4564,26064,20,1.26
27267,27934,20,1.26
1868,3223,20,1.26
6694,13108,20,1.26
3355,20337,20,1.26
5670,22123,20,1.26
5670,29095,20,1.26
20307,29415,20,1.26
4138,11087,20,1.26
24487,29095,20,1.26
24489,29095,20,1.26
3370,5782,20,1.26
4549,5676,20,1.26
1788,3355,20,1.26
6060,28518,20,1.26
4549,29581,20,1.26
11431,20337,20,1.26
5670,23974,20,1.26
333,28138,20,1.26
5746,20307,20,1.26
1948,5773,20,1.26
1847,17299,20,1.26
1847,22295,20,1.26
4549,6538,20,1.26
2693,25560,20,1.26
1847,20337,20,1.26
26593,28497,20,1.26
3223,8898,20,1.26
3223,20764,20,1.26
5688,13108,20,1.26
5786,27267,20,1.26
5325,6760,20,1.26
11474,22295,20,1.26
2868,5790,20,1.26
2867,3223,20,1.26
5670,5697,20,1.26
3355,24910,20,1.26
1849,4455,20,1.26
10146,17455,20,1.26
1948,24057,20,1.26
51,5756,20,1.26
17460,20882,20,1.26
4564,5193,20,1.26
4998,27934,20,1.26
1849,28138,20,1.26
5786,10146,20,1.26
2878,15172,20,1.26
20383,25560,20,1.26
19460,26593,20,1.26
2878,19583,20,1.26
10502,25560,20,1.26
3770,6694,20,1.26
7670,19583,20,1.26
15172,19583,20,1.26
17032,22295,20,1.26
4455,24910,20,1.26
17032,17299,20,1.26
3223,5299,20,1.26
1097,24832,20,1.26
3936,24693,20,1.26
7670,15172,20,1.26
19460,26594,20,1.26
4852,5782,20,1.26
10502,27267,20,1.26
1846,4455,20,1.26
28138,28932,20,1.26
2878,7670,20,1.26
11474,17299,20,1.26
5790,28139,20,1.26
5782,24693,20,1.26
20307,24057,20,1.26
333,3223,20,1.26
1788,6963,20,1.26
3223,28921,20,1.26
1439,28275,20,1.26
5746,21844,20,1.26
3370,6003,20,1.26
2868,28921,20,1.26
2868,15701,20,1.26
3223,6127,20,1.26
3223,20495,20,1.26
4564,20495,20,1.26
1378,3946,20,1.26
5670,23984,19,1.19
5673,23984,19,1.19
5782,23984,19,1.19
4549,22123,19,1.19
60,25560,19,1.19
5790,20307,19,1.19
1854,11440,19,1.19
1854,3936,19,1.19
20898,23573,19,1.19
1854,24693,19,1.19
1854,20098,19,1.19
19064,23573,19,1.19
19064,22295,19,1.19
19064,23483,19,1.19
6003,23974,19,1.19
21991,28275,19,1.19
2551,4455,19,1.19
7460,19064,19,1.19
7460,22295,19,1.19
7460,20898,19,1.19
7460,23483,19,1.19
7460,23573,19,1.19
17299,20898,19,1.19
17299,19064,19,1.19
6963,22295,19,1.19
23020,28264,19,1.19
3357,5302,19,1.19
373,23483,19,1.19
5756,25560,19,1.19
27290,28008,19,1.19
27290,27939,19,1.19
4998,6810,19,1.19
373,23573,19,1.19
3223,7460,19,1.19
3223,19064,19,1.19
3223,20898,19,1.19
2625,25560,19,1.19
373,22295,19,1.19
3936,22109,19,1.19
3223,5697,19,1.19
1765,28518,19,1.19
22295,23573,19,1.19
51,3131,19,1.19
3471,28139,19,1.19
4549,29289,19,1.19
2868,3430,19,1.19
11440,20098,19,1.19
20812,24057,19,1.19
4564,23984,19,1.19
28108,28115,19,1.19
24057,24693,19,1.19
20098,24693,19,1.19
5673,8852,19,1.19
1946,3343,19,1.19
3430,20812,19,1.19
23483,23573,19,1.19
5670,15649,19,1.19
3370,5673,19,1.19
11440,24693,19,1.19
11431,18565,19,1.19
20898,22295,19,1.19
17460,24832,19,1.19
17074,28138,19,1.19
20898,23483,19,1.19
10746,14433,19,1.19
6003,23984,19,1.19
4564,17979,19,1.19
19064,20898,19,1.19
1854,24057,19,1.19
5703,5790,19,1.19
3936,5786,19,1.19
3223,23573,19,1.19
2011,4790,19,1.19
1841,22252,19,1.19
12758,13108,19,1.19
5786,20882,19,1.19
17299,23573,19,1.19
4455,29289,19,1.19
19590,28139,19,1.19
7460,17299,19,1.19
8583,27267,19,1.19
49,28518,19,1.19
1854,5773,19,1.19
1097,28518,19,1.19
1860,21992,19,1.19
3223,28264,19,1.19
17074,22295,19,1.19
17074,17299,19,1.19
23911,27290,19,1.19
25469,27290,19,1.19
2868,11431,19,1.19
12758,18565,19,1.19
7821,20882,19,1.19
5782,20098,19,1.19
1868,13108,19,1.19
5688,5756,19,1.19
6127,8852,19,1.19
4564,28264,19,1.19
3223,5756,19,1.19
4564,29289,19,1.19
373,19064,19,1.19
373,17299,19,1.19
373,7460,19,1.19
373,3223,19,1.19
373,20898,19,1.19
1765,21991,19,1.19
10146,22606,19,1.19
22693,28138,19,1.19
1948,5746,19,1.19
20495,23020,19,1.19
2551,17979,19,1.19
20495,28264,19,1.19
3223,15701,19,1.19
6003,15649,19,1.19
3936,5773,19,1.19
3936,17032,19,1.19
22099,24832,19,1.19
8852,28264,19,1.19
8852,20495,19,1.19
3127,4549,19,1.19
12758,24910,19,1.19
51,3946,19,1.19
6127,20495,19,1.19
2120,4564,19,1.19
5746,20098,19,1.19
3223,16991,19,1.19
1854,5746,19,1.19
1860,24057,19,1.19
22693,28497,19,1.19
3223,16636,19,1.19
3667,18974,19,1.19
3223,14216,19,1.19
25560,28932,19,1.19
5790,24057,19,1.19
6127,28264,19,1.19
6127,23020,19,1.19
1788,19415,19,1.19
3936,22693,19,1.19
333,28275,19,1.19
5734,5790,19,1.19
5673,23974,19,1.19
3770,27267,19,1.19
5782,23974,19,1.19
12602,19747,19,1.19
5782,19747,18,1.13
16235,19747,18,1.13
4549,19747,18,1.13
7032,13804,18,1.13
7032,13824,18,1.13
4564,13804,18,1.13
4564,13824,18,1.13
4564,15479,18,1.13
4564,17992,18,1.13
5790,7032,18,1.13
20882,24057,18,1.13
12618,28138,18,1.13
19747,26064,18,1.13
29565,29569,18,1.13
6003,20307,18,1.13
5756,28275,18,1.13
3223,19025,18,1.13
1788,3430,18,1.13
13804,17979,18,1.13
2868,28497,18,1.13
18090,28518,18,1.13
5302,28518,18,1.13
13824,15479,18,1.13
13824,17979,18,1.13
13824,17992,18,1.13
15479,17979,18,1.13
13108,14115,18,1.13
17299,26064,18,1.13
1788,2692,18,1.13
3389,20882,18,1.13
20051,27267,18,1.13
1846,2868,18,1.13
2115,5299,18,1.13
1788,24832,18,1.13
51,20618,18,1.13
28518,28932,18,1.13
51,3355,18,1.13
5790,8852,18,1.13
721,28139,18,1.13
6127,28518,18,1.13
3709,22693,18,1.13
5773,11440,18,1.13
3770,14115,18,1.13
5688,20764,18,1.13
4455,19590,18,1.13
22295,26064,18,1.13
5746,11440,18,1.13
5746,24693,18,1.13
1849,20307,18,1.13
1854,1948,18,1.13
1854,5782,18,1.13
1948,11440,18,1.13
1948,20098,18,1.13
51,5042,18,1.13
4062,4564,18,1.13
19025,28518,18,1.13
6469,28138,18,1.13
1097,4852,18,1.13
4564,19848,18,1.13
5302,5782,18,1.13
3770,12758,18,1.13
7821,27267,18,1.13
10502,28275,18,1.13
6003,20882,18,1.13
1948,24693,18,1.13
5773,20098,18,1.13
5773,24693,18,1.13
5782,11440,18,1.13
1846,3223,18,1.13
12758,19590,18,1.13
2693,6846,18,1.13
4852,13850,18,1.13
2011,21992,18,1.13
5790,20570,18,1.13
19590,27934,18,1.13
2693,12758,18,1.13
5701,5703,18,1.13
13850,20337,18,1.13
5670,5772,18,1.13
5302,29095,18,1.13
2693,3770,18,1.13
1869,22270,18,1.13
15649,23974,18,1.13
15649,23984,18,1.13
3223,10709,18,1.13
277,26593,18,1.13
1860,24832,18,1.13
20337,29289,18,1.13
26404,28518,18,1.13
1948,5782,18,1.13
19064,28518,18,1.13
20898,28518,18,1.13
1824,28138,18,1.13
18295,20337,18,1.13
3770,22109,18,1.13
3451,4549,18,1.13
20812,29289,18,1.13
17945,28138,18,1.13
4062,29581,18,1.13
18565,26593,18,1.13
18239,27934,18,1.13
5701,20337,18,1.13
3223,18295,18,1.13
22810,23974,18,1.13
22810,23984,18,1.13
23974,23984,18,1.13
3370,4564,18,1.13
3370,15649,18,1.13
373,28518,18,1.13
7460,28518,18,1.13
2868,20307,18,1.13
17299,25599,18,1.13
3127,5786,18,1.13
20307,29602,18,1.13
7032,17992,18,1.13
13804,13824,18,1.13
3370,22810,18,1.13
3370,23974,18,1.13
3370,23984,18,1.13
5673,22810,18,1.13
5782,15649,18,1.13
6003,22810,18,1.13
1845,26593,18,1.13
1849,3770,18,1.13
1788,3946,18,1.13
5673,5702,18,1.13
5037,17299,18,1.13
5037,22295,18,1.13
3355,4564,18,1.13
5786,14433,18,1.13
5786,22123,18,1.13
4549,14433,18,1.13
15649,22810,18,1.13
2551,13804,18,1.13
2551,13824,18,1.13
2551,15479,18,1.13
2551,17992,18,1.13
26593,29095,18,1.13
3355,19460,18,1.13
7032,15479,18,1.13
7032,17979,18,1.13
2551,7032,18,1.13
5790,13824,18,1.13
5790,15479,18,1.13
5790,17979,18,1.13
5790,17992,18,1.13
1868,3770,18,1.13
12928,29565,18,1.13
51,22442,18,1.13
4170,19590,18,1.13
22295,25599,18,1.13
3337,29565,18,1.13
9922,29565,18,1.13
16235,29565,18,1.13
5756,19747,18,1.13
13804,17992,18,1.13
15479,17992,18,1.13
17979,17992,18,1.13
4564,7032,18,1.13
2120,3357,18,1.13
2120,5302,18,1.13
3357,17299,18,1.13
3357,22295,18,1.13
13804,15479,18,1.13
20337,29095,17,1.07
333,28518,17,1.07
5688,26593,17,1.07
1378,3223,17,1.07
17074,20337,17,1.07
5782,20307,17,1.07
5670,17187,17,1.07
5670,14433,17,1.07
3770,21269,17,1.07
8646,17076,17,1.07
3480,18662,17,1.07
14905,27934,17,1.07
17076,27934,17,1.07
6810,8646,17,1.07
14033,27934,17,1.07
14905,17076,17,1.07
22123,28138,17,1.07
10146,28576,17,1.07
7119,7133,17,1.07
14433,20859,17,1.07
14433,22123,17,1.07
5786,17187,17,1.07
5786,20859,17,1.07
10746,17187,17,1.07
10746,20859,17,1.07
5670,22693,17,1.07
5673,29095,17,1.07
19590,28115,17,1.07
4549,17187,17,1.07
4549,20859,17,1.07
3451,29251,17,1.07
5673,17187,17,1.07
5673,20859,17,1.07
2693,22295,17,1.07
5193,17299,17,1.07
14433,17187,17,1.07
8646,27934,17,1.07
6810,14905,17,1.07
6810,17076,17,1.07
6810,27934,17,1.07
1868,3355,17,1.07
1841,1860,17,1.07
1841,2009,17,1.07
1841,2011,17,1.07
1841,4790,17,1.07
3480,3916,17,1.07
3480,7133,17,1.07
5701,28518,17,1.07
10746,28139,17,1.07
721,3770,17,1.07
2693,17299,17,1.07
20307,22109,17,1.07
26404,28138,17,1.07
3451,21451,17,1.07
9743,17299,17,1.07
17187,20859,17,1.07
17187,22123,17,1.07
20859,22123,17,1.07
5673,18565,17,1.07
20882,29415,17,1.07
16636,17299,17,1.07
16636,22295,17,1.07
5697,5782,17,1.07
2697,10146,17,1.07
3389,22109,17,1.07
8546,28518,17,1.07
22099,28518,17,1.07
28275,29251,17,1.07
9743,22295,17,1.07
1869,22236,17,1.07
6469,13108,17,1.07
721,13108,17,1.07
3480,8739,17,1.07
3480,18163,17,1.07
21960,28139,17,1.07
3916,29300,17,1.07
7133,8739,17,1.07
7133,18163,17,1.07
13108,21960,17,1.07
14115,28139,17,1.07
7133,18662,17,1.07
7133,22230,17,1.07
7133,29300,17,1.07
5746,28139,17,1.07
5670,8852,17,1.07
5782,26593,17,1.07
11087,24258,17,1.07
6003,27267,17,1.07
277,28275,17,1.07
20812,28576,17,1.07
8852,19590,17,1.07
5697,6003,17,1.07
20165,28518,17,1.07
5786,13108,17,1.07
13108,26064,17,1.07
1845,1868,17,1.07
13108,22109,17,1.07
5193,22295,17,1.07
17582,28139,17,1.07
16991,19025,17,1.07
3770,22606,17,1.07
18163,29300,17,1.07
18662,22230,17,1.07
18662,29300,17,1.07
22230,29300,17,1.07
1846,3936,17,1.07
51,20764,17,1.07
5782,16893,17,1.07
18601,28138,17,1.07
1849,4852,17,1.07
5670,18565,17,1.07
2693,13108,17,1.07
2693,20337,17,1.07
1788,24425,17,1.07
4062,10146,17,1.07
12639,28139,17,1.07
13108,20526,17,1.07
13108,21269,17,1.07
5756,28518,17,1.07
7000,19590,17,1.07
3936,5302,17,1.07
25560,29602,17,1.07
3223,18090,17,1.07
16991,28518,17,1.07
5697,28518,17,1.07
7821,20307,17,1.07
6003,29289,17,1.07
333,2868,17,1.07
15701,28139,17,1.07
3223,28576,17,1.07
3667,28138,17,1.07
1860,2011,17,1.07
1860,4790,17,1.07
1860,16955,17,1.07
1860,22252,17,1.07
3223,6963,17,1.07
6694,10146,17,1.07
10146,18963,17,1.07
1788,1845,17,1.07
17032,24057,17,1.07
60,10146,17,1.07
3223,5703,17,1.07
10146,13850,17,1.07
3355,7543,17,1.07
20307,21451,17,1.07
16955,27468,17,1.07
21992,22252,17,1.07
8739,18163,17,1.07
8739,18662,17,1.07
8739,22230,17,1.07
8739,29300,17,1.07
2697,26593,17,1.07
3770,21960,17,1.07
12639,13108,17,1.07
10746,20307,17,1.07
22606,29095,17,1.07
1860,27468,17,1.07
2009,2011,17,1.07
2009,4790,17,1.07
22252,27468,17,1.07
21992,27468,17,1.07
5193,5670,17,1.07
18565,26594,17,1.07
612,3770,17,1.07
20307,28139,17,1.07
612,13108,17,1.07
1860,28138,17,1.07
2009,16955,17,1.07
5782,29289,17,1.07
3480,29300,17,1.07
3916,7133,17,1.07
3916,8739,17,1.07
3916,18662,17,1.07
3916,22230,17,1.07
1841,27468,17,1.07
1860,2009,17,1.07
7821,20812,17,1.07
612,28139,17,1.07
11440,22109,17,1.07
2011,16955,17,1.07
18163,18662,17,1.07
18163,22230,17,1.07
1788,17582,17,1.07
10746,28497,17,1.07
333,28139,17,1.07
17582,28138,17,1.07
8546,10146,17,1.07
16955,21992,17,1.07
1841,16955,17,1.07
1841,21992,17,1.07
2009,21992,17,1.07
2009,22252,17,1.07
2009,27468,17,1.07
20764,28275,17,1.07
5193,5786,17,1.07
12618,20337,17,1.07
19590,22693,17,1.07
2011,22252,17,1.07
2011,27468,17,1.07
4790,16955,17,1.07
4790,21992,17,1.07
4790,22252,17,1.07
4790,27468,17,1.07
5756,10746,17,1.07
24488,25560,17,1.07
1847,18565,17,1.07
28518,29210,17,1.07
4852,8546,17,1.07
1852,28275,17,1.07
4455,7821,17,1.07
22693,24832,17,1.07
1765,26593,17,1.07
24057,24832,17,1.07
8646,14905,17,1.07
20526,28139,17,1.07
21269,28139,17,1.07
3770,12639,17,1.07
3770,20526,17,1.07
5670,20859,17,1.07
5673,14433,17,1.07
4564,5299,17,1.07
23045,28139,17,1.07
51,4170,17,1.07
20882,28576,17,1.07
4852,11431,16,1.0
1788,28275,16,1.0
22295,23045,16,1.0
10502,19590,16,1.0
21991,29095,16,1.0
1765,5302,16,1.0
51,1847,16,1.0
16991,29095,16,1.0
1849,13108,16,1.0
5299,16991,16,1.0
26064,26593,16,1.0
17299,23045,16,1.0
5786,26593,16,1.0
2115,3223,16,1.0
17076,18239,16,1.0
14905,18239,16,1.0
333,25560,16,1.0
17299,27934,16,1.0
1378,10146,16,1.0
21844,28518,16,1.0
4549,5697,16,1.0
5673,12618,16,1.0
27934,28138,16,1.0
1847,25560,16,1.0
22295,27934,16,1.0
1849,4062,16,1.0
5786,29289,16,1.0
5193,5782,16,1.0
11431,28139,16,1.0
3430,22295,16,1.0
4549,5685,16,1.0
5697,5734,16,1.0
5697,5703,16,1.0
24832,29095,16,1.0
4549,20882,16,1.0
2868,6963,16,1.0
4998,8646,16,1.0
4365,4366,16,1.0
11428,25560,16,1.0
18124,26594,16,1.0
18124,26593,16,1.0
24057,26594,16,1.0
12758,17299,16,1.0
22295,29602,16,1.0
17299,29602,16,1.0
4549,24057,16,1.0
1849,20337,16,1.0
5773,17299,16,1.0
23061,27267,16,1.0
28933,29095,16,1.0
8646,18239,16,1.0
6810,18239,16,1.0
4998,17076,16,1.0
4998,14905,16,1.0
21991,27267,16,1.0
3355,6963,16,1.0
20751,24057,16,1.0
3223,5734,16,1.0
10621,28518,16,1.0
12758,22295,16,1.0
2068,28138,16,1.0
10114,28138,16,1.0
4564,24488,16,1.0
2693,19590,16,1.0
28518,28933,16,1.0
6963,24832,16,1.0
1788,28921,16,1.0
5703,20570,16,1.0
5703,5734,16,1.0
5701,20570,16,1.0
5701,5734,16,1.0
5697,20570,16,1.0
5746,26064,16,1.0
3430,17299,16,1.0
5302,23045,16,1.0
6469,20337,16,1.0
3936,4455,16,1.0
23056,27267,16,1.0
51,23061,16,1.0
51,23056,16,1.0
10146,22123,16,1.0
4455,6846,16,1.0
3355,5746,16,1.0
3770,5786,16,1.0
18974,28138,16,1.0
3936,5673,16,1.0
1367,14954,16,1.0
1367,14949,16,1.0
1367,6814,16,1.0
1367,5537,16,1.0
29095,29581,16,1.0
28138,28933,16,1.0
4564,5772,16,1.0
5746,18111,16,1.0
2868,12758,16,1.0
28497,29095,16,1.0
3667,10146,16,1.0
13108,22606,16,1.0
5302,24832,16,1.0
1860,3355,16,1.0
6814,14954,16,1.0
6814,14949,16,1.0
5537,14954,16,1.0
5537,14949,16,1.0
5537,6814,16,1.0
15689,22109,16,1.0
11428,22109,16,1.0
1895,28518,16,1.0
5691,5746,16,1.0
3355,6003,16,1.0
4630,27267,16,1.0
2867,3770,16,1.0
5687,5693,16,1.0
5691,5790,16,1.0
23044,25764,16,1.0
3946,4564,16,1.0
3223,22606,16,1.0
1846,17460,16,1.0
3643,5673,16,1.0
4455,5688,16,1.0
5734,20570,16,1.0
